name	Beetle_Rally
	Move	3
	frame	data/chars/Beetle/Pain.gif
	delay	100
	frame	data/chars/Beetle/Idle.gif
	Move	0
	delay	2
	frame	data/chars/Beetle/Pain.gif
	frame	data/chars/Beetle/Idle.gif
	delay	10
	frame	data/chars/Beetle/Pain.gif
	frame	data/chars/Beetle/Idle.gif


anim rise
	loop	0
	delay	5
	offset	114 127
	frame	data/chars/Beetle/Idle.gif


anim attack1
	loop	0
	delay	2
	offset	114 127
	bbox	89 100 44 28
	@cmd	attack1 0 58 50 250 "ANI_Freespecial2"
	@cmd	attack1 0 58 -250 -20 "ANI_Freespecial1"
        Move -3
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move1.gif
        Move -2
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move3.gif
        Move -1
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move1.gif
        Move 9
		attack3  93  99  41  29  15  0  0  0  0  20
        DropV   1 3
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move1.gif
        Move 2
		Attack1  0
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move1.gif
        Move 1
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move0.gif

anim	freespecial1
	loop	0
	delay	6
	offset	114 127
	bbox	103 104 26 27
	Jumpframe	0 1 0
	Landframe	10
	Range	0 170
	Rangea	0 -20
	@cmd	changeentityproperty getlocalvar("self") "Subject_to_Platform" 0
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move0.gif
	@cmd	changeentityproperty getlocalvar("self") "Subject_to_Platform" 1
	delay	7
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move2.gif

anim	freespecial2
	loop	0
	delay	7
	offset	114 127
	bbox	102 105 31 22
	Jumpframe	0 4 1
	Landframe	5
	Range	0 70
	Rangea	40 100
	@cmd	changeentityproperty getlocalvar("self") "Subject_to_Platform" 1
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif
	frame	data/chars/Beetle/Move2.gif
	frame	data/chars/Beetle/Move3.gif
	frame	data/chars/Beetle/Move0.gif
	frame	data/chars/Beetle/Move1.gif

