name	light2
health  1
type    panel
shadow	0
ALPHA 6
setlayer 300



anim idle
fshadow 0
subentity numb
spawnframe      1 0 0 0 1
	loop	1
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif
	frame	data/BGS/stage2/light1.gif
	frame	data/BGS/stage2/light2.gif









